date,Bawang Merah,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam
2022-11-23,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-24,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-25,20050.0,9750.0,16600.0,18900.0,28600.0,117200.0,11600.0,10500.0,23100.0
2022-11-28,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-11-29,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-11-30,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-01,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-02,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-05,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-06,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-07,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-08,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-09,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-12,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-13,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-14,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-15,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-16,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-19,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-20,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-21,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-22,20050.0,9750.0,16600.0,18900.0,28550.0,117250.0,11600.0,10500.0,23100.0
2022-12-23,20400.0,10100.0,17300.0,22300.0,28400.0,117300.0,11600.0,10500.0,24850.0
2022-12-26,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2022-12-27,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2022-12-28,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2022-12-29,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2022-12-30,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-02,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-03,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-04,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-05,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-06,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-09,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-10,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-11,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-12,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-13,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-16,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-17,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-18,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-19,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-20,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-23,19500.0,10300.0,18700.0,23850.0,29150.0,117300.0,11600.0,10500.0,25000.0
2023-01-24,19350.0,10750.0,17400.0,20650.0,32400.0,120650.0,11500.0,,24850.0
2023-01-25,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-01-26,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-01-27,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-01-30,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-01-31,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-01,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-02,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-03,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-06,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-07,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-08,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-09,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-10,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-13,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-14,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-15,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-16,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-17,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-20,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-21,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-22,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-23,21950.0,10700.0,24100.0,32000.0,27600.0,117300.0,11800.0,10500.0,23050.0
2023-02-24,20600.0,10650.0,24150.0,33000.0,27700.0,117700.0,11800.0,11500.0,23350.0
2023-02-27,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-02-28,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-01,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-02,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-03,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-06,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-07,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-08,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-09,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-10,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-13,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-14,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-15,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-16,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-17,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-20,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-21,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-22,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-23,19450.0,10600.0,28950.0,38800.0,27050.0,117700.0,11800.0,11500.0,22950.0
2023-03-24,19600.0,11000.0,27800.0,40950.0,27550.0,117700.0,11750.0,11750.0,23900.0
2023-03-27,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,11750.0,25300.0
2023-03-28,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-03-29,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-03-30,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-03-31,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-03,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-04,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-05,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-06,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-07,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-10,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-11,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-12,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-13,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-14,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-17,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-18,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-19,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-20,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-21,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-24,18600.0,11050.0,24850.0,43050.0,28800.0,117700.0,11750.0,12000.0,25300.0
2023-04-25,17650.0,11350.0,24500.0,39900.0,31300.0,121650.0,11500.0,,25950.0
2023-04-26,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-04-27,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-04-28,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-01,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-02,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-03,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-04,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-05,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-08,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-09,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-10,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-11,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-12,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-15,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-16,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-17,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-18,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-19,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-22,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-23,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-24,19300.0,10650.0,22500.0,21400.0,31000.0,120100.0,11600.0,12000.0,23850.0
2023-05-25,22700.0,10700.0,16950.0,18200.0,33800.0,117500.0,11400.0,12000.0,26950.0
2023-05-26,22700.0,10700.0,16950.0,18200.0,33800.0,117500.0,11400.0,12000.0,26950.0
2023-05-29,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-05-30,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-05-31,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-01,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-02,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-05,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-06,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-07,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-08,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-09,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-12,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-13,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-14,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-15,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-16,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-19,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-20,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-21,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-22,22700.0,10700.0,16950.0,18200.0,33850.0,117500.0,11400.0,12000.0,26950.0
2023-06-23,22450.0,10700.0,17000.0,19600.0,33900.0,116850.0,11400.0,11500.0,26550.0
2023-06-26,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-06-27,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-06-28,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-06-29,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-06-30,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-03,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-04,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-05,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-06,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-07,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-10,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-11,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-12,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-13,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-14,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-17,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-18,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-19,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-20,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-21,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-24,22950.0,10600.0,17650.0,18850.0,35500.0,116850.0,11350.0,11500.0,26200.0
2023-07-25,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-07-26,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-07-27,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-07-28,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-07-31,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-01,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-02,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-03,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-04,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-07,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-08,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-09,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-10,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-11,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-14,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-15,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-16,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-17,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-18,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-21,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-22,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-23,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-24,19300.0,10600.0,18100.0,16300.0,34650.0,116850.0,11800.0,11500.0,27300.0
2023-08-25,16000.0,10950.0,21750.0,23550.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-08-28,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-08-29,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-08-30,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-08-31,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-01,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-04,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-05,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-06,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-07,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-08,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-11,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-12,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-13,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-14,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-15,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-18,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-19,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-20,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-21,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-22,16000.0,10950.0,21750.0,23650.0,33800.0,117100.0,11800.0,11500.0,24700.0
2023-09-25,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-09-26,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-09-27,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-09-28,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-09-29,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-02,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-03,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-04,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-05,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-06,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-09,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-10,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-11,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-12,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-13,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-16,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-17,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-18,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-19,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-20,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-23,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-24,12900.0,11650.0,19600.0,18250.0,32300.0,116550.0,13350.0,12000.0,22550.0
2023-10-25,12750.0,11750.0,24900.0,31200.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-10-26,12750.0,11750.0,24900.0,31200.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-10-27,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-10-30,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-10-31,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-01,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-02,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-03,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-06,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-07,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-08,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-09,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-10,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-13,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-14,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-15,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-16,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-17,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-20,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-21,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-22,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-23,12750.0,11750.0,25050.0,31500.0,32250.0,116550.0,13500.0,12000.0,22300.0
2023-11-24,13600.0,11750.0,26700.0,33700.0,31800.0,117100.0,13500.0,12000.0,22300.0
2023-11-27,16500.0,11650.0,51950.0,58650.0,31050.0,118400.0,15150.0,12500.0,24200.0
2023-11-28,16500.0,11650.0,51950.0,58650.0,31050.0,118400.0,15150.0,12500.0,24200.0
2023-11-29,16500.0,11650.0,51950.0,58650.0,31050.0,118400.0,15150.0,12500.0,24200.0
2023-11-30,16500.0,11650.0,51950.0,58650.0,31050.0,118400.0,15150.0,12500.0,24200.0
2023-12-01,16500.0,11650.0,51950.0,58650.0,31050.0,118400.0,15150.0,12500.0,24200.0
