mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,target_hari_8
univariate,train,Beras,7,201,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,202,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,203,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,204,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,205,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.234375
univariate,train,Beras,7,206,0.25,0.25,0.25,0.25,0.25,0.25,0.234375,0.234375
univariate,train,Beras,7,207,0.25,0.25,0.25,0.25,0.25,0.234375,0.234375,0.234375
univariate,train,Beras,7,208,0.25,0.25,0.25,0.25,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,209,0.25,0.25,0.25,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,210,0.25,0.25,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,211,0.25,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,212,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,213,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,214,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,215,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,216,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,217,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,218,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,219,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,220,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
